row_label_raw,row_label_full,Thuế giá trị gia tăng,Số dưđầu nămTriệu đồng > 20.929,Số phải nộpTriệu đồng > 269.982,Số đã nộpTriệu đồng > (264.674),Điều chỉnhkhácTriệu đồng > -,Số dưcuối nămTriệu đồng > 26.237,numeric__Số dưđầu nămTriệu đồng > 20.929,numeric__Số phải nộpTriệu đồng > 269.982,numeric__Số đã nộpTriệu đồng > (264.674),numeric__Điều chỉnhkhácTriệu đồng > -,numeric__Số dưcuối nămTriệu đồng > 26.237
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,(226.774),21.265,(4.258),(27.927),(237.694),-226774.0,21265.0,-4258.0,-27927.0,-237694.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,48.188,145.423,(160.864),-,32.747,48188.0,145423.0,-160864.0,,32747.0
,,,(157.657),436.670,(429.796),(27.927),(178.710),-157657.0,436670.0,-429796.0,-27927.0,-178710.0
Trong đó:Tạm ứng thuế(Thuyết minh số 16.1),Trong đó:Tạm ứng thuế(Thuyết minh số 16.1),Trong đó:Tạm ứng thuế(Thuyết minh số 16.1),(226.774),,,,(238.364),-226774.0,,,,-238364.0
Thuế và các khoảnphải nộp Nhà nước(Thuyết minh số 21),Thuế và các khoảnphải nộp Nhà nước(Thuyết minh số 21),Thuế và các khoảnphải nộp Nhà nước(Thuyết minh số 21),69.117,,,,59.654,69117.0,,,,59654.0
