row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,49.729.032,"25,75",38.666.117,"21,41",49729032.0,25.75,38666117.0,21.41
Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,23.942.394,"12,40",15.041.583,"8,33",23942394.0,12.4,15041583.0,8.33
Xây dựng,Xây dựng,Xây dựng,22.672.102,"11,74",20.753.908,"11,49",22672102.0,11.74,20753908.0,11.49
"Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình",22.559.861,"11,68",29.931.691,"16,57",22559861.0,11.68,29931691.0,16.57
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",21.110.249,"10,93",18.838.068,"10,43",21110249.0,10.93,18838068.0,10.43
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",18.949.685,"9,81",14.540.371,"8,05",18949685.0,9.81,14540371.0,8.05
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình",11.247.595,"5,82",7.122.280,"3,94",11247595.0,5.82,7122280.0,3.94
Giáo dục đào tạo,Giáo dục đào tạo,Giáo dục đào tạo,4.533.756,"2,35",4.880.696,"2,70",4533756.0,2.35,4880696.0,2.7
"Vận tải, kho bãi, thông tin liên lạc","Vận tải, kho bãi, thông tin liên lạc","Vận tải, kho bãi, thông tin liên lạc",3.656.004,"1,89",3.186.375,"1,76",3656004.0,1.89,3186375.0,1.76
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",3.599.394,"1,86",1.816.909,"1,01",3599394.0,1.86,1816909.0,1.01
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,1.920.626,"0,99",1.643.420,"0,91",1920626.0,0.99,1643420.0,0.91
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,1.899.951,"0,98",2.973.517,"1,65",1899951.0,0.98,2973517.0,1.65
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",1.765.020,"0,91",1.667.826,"0,92",1765020.0,0.91,1667826.0,0.92
Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,678.845,"0,35",641.702,"0,36",678845.0,0.35,641702.0,0.36
Khai khoáng,Khai khoáng,Khai khoáng,552.673,"0,30",418.863,"0,23",552673.0,0.3,418863.0,0.23
"Hoạt động văn hóa, thể thao","Hoạt động văn hóa, thể thao","Hoạt động văn hóa, thể thao",393.215,"0,20",60.519,"0,03",393215.0,0.2,60519.0,0.03
Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,91.416,"0,05",113.889,"0,06",91416.0,0.05,113889.0,0.06
Khác,Khác,Khác,3.796.395,"1,99",18.295.136,"10,15",3796395.0,1.99,18295136.0,10.15
,,,193.098.213,"100,00",180.592.870,"100,00",193098213.0,100.0,180592870.0,100.0
