row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Thư tín dụng,Thư tín dụng,Thư tín dụng,9.279.654,6.623.319,9279654.0,6623319.0
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,12.049.416,14.423.048,12049416.0,14423048.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,282.991,2.537.450,282991.0,2537450.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,521.615,1.970.586,521615.0,1970586.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,11.244.810,9.915.012,11244810.0,9915012.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,34.126,32.404,34126.0,32404.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,4.581.012,3.895.672,4581012.0,3895672.0
Cam kết khác,Cam kết khác,Cam kết khác,-,11.271,,11271.0
,,,25.944.208,24.985.714,25944208.0,24985714.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(294.665),(342.393),-294665.0,-342393.0
Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,25.649.543,24.643.321,25649543.0,24643321.0
