row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,-,-,,,
Số trích lập dự phòng trong năm(Thuyết minh số 12),Số dư đầu năm > Số trích lập dự phòng trong năm(Thuyết minh số 12),Số trích lập dự phòng trong năm(Thuyết minh số 12),-,5.780,5.780,,5780.0,5780.0
Số dư cuối năm,Số dư đầu năm > Số dư cuối năm,Số dư cuối năm,-,5.780,5.780,,5780.0,5780.0
