row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,90.908.201,"47,09",92.370.826,"51,14",90908201.0,47.09,92370826.0,51.14
Công ty cổ phần,Công ty cổ phần,Công ty cổ phần,41.481.877,"21,48",36.431.300,"20,17",41481877.0,21.48,36431300.0,20.17
Công ty TNHH,Công ty TNHH,Công ty TNHH,40.848.465,"21,16",47.515.146,"26,31",40848465.0,21.16,47515146.0,26.31
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,4.487.217,"2,32",4.801.354,"2,66",4487217.0,2.32,4801354.0,2.66
Công ty cổ phần Nhà nước,Công ty cổ phần Nhà nước,Công ty cổ phần Nhà nước,959.846,"0,50",1.157.123,"0,64",959846.0,0.5,1157123.0,0.64
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,958.365,"0,50",553.315,"0,31",958365.0,0.5,553315.0,0.31
Công ty TNHH Nhà nước,Công ty TNHH Nhà nước,Công ty TNHH Nhà nước,902.814,"0,47",857.081,"0,47",902814.0,0.47,857081.0,0.47
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,624.271,"0,32",314.738,"0,17",624271.0,0.32,314738.0,0.17
Kinh tế tập thể,Kinh tế tập thể,Kinh tế tập thể,112.186,"0,06",109.048,"0,06",112186.0,0.06,109048.0,0.06
Khác,Khác,Khác,533.160,"0,28",631.721,"0,35",533160.0,0.28,631721.0,0.35
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,102.190.012,"52,91",88.222.044,"48,86",102190012.0,52.91,88222044.0,48.86
,,,193.098.213,"100,00",180.592.870,"100,00",193098213.0,100.0,180592870.0,100.0
