row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại và cho vay các tổ chức tín dụng khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các tổ chức tín dụng khác,Tiền gửi tại và cho vay các tổ chức tín dụng khác,4.578.157,4.623.624,4578157.0,4623624.0
Các công cụ tài chính phải sinh,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,15.422,-,15422.0,
Cho vay khách hàng:,Cho vay khách hàng:,Cho vay khách hàng:,,,,
- Cho vay khách hàng cá nhân,Cho vay khách hàng: > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,102.190.012,88.222.044,102190012.0,88222044.0
- Cho vay khách hàng tổ chức,Cho vay khách hàng: > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,90.908.201,92.370.826,90908201.0,92370826.0
Hoạt động mua nợ,Cho vay khách hàng: > Hoạt động mua nợ,Hoạt động mua nợ,757.528,-,757528.0,
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,,,,
- Chứng khoán nợ sẵn sàng để bán,Chứng khoán đầu tư > - Chứng khoán nợ sẵn sàng để bán,- Chứng khoán nợ sẵn sàng để bán,175.788,176.177,175788.0,176177.0
- Chứng khoán nợ giữ đến ngày đáo hạn,Chứng khoán đầu tư > - Chứng khoán nợ giữ đến ngày đáo hạn,- Chứng khoán nợ giữ đến ngày đáo hạn,38.300.913,15.142.479,38300913.0,15142479.0
Tài sản tài chính khác,Chứng khoán đầu tư > Tài sản tài chính khác,Tài sản tài chính khác,32.255.790,31.788.359,32255790.0,31788359.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,4.615.138,3.928.076,4615138.0,3928076.0
Các cam kết trong thư tín dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,9.279.654,6.623.319,9279654.0,6623319.0
Các cam kết khác,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các cam kết khác,Các cam kết khác,-,11.271,,11271.0
