row_label_raw,row_label_full,Tên công ty,31/12/2015 > Tỷ lệ sở hữu,31/12/2015 > Giá trị (VND),01/01/2015 > Tỷ lệ sở hữu,01/01/2015 > Giá trị (VND),numeric__31/12/2015 > Tỷ lệ sở hữu,numeric__31/12/2015 > Giá trị (VND),numeric__01/01/2015 > Tỷ lệ sở hữu,numeric__01/01/2015 > Giá trị (VND)
Công ty Liên doanh Cáp TaiHan-Sacom,Công ty Liên doanh Cáp TaiHan-Sacom,Công ty Liên doanh Cáp TaiHan-Sacom,"30,00%",133.736.136.450,"30,00%",133.736.136.450,0.3,133736136450.0,0.3,133736136450.0
Công ty Cổ phần Nhựa Sam Phú,Công ty Cổ phần Nhựa Sam Phú,Công ty Cổ phần Nhựa Sam Phú,"25,10%",8.281.805.400,"25,10%",12.548.190.000,0.251,8281805400.0,0.251,12548190000.0
Công ty Cổ phần Vật liệu điện và Viễn thông Sam Cường,Công ty Cổ phần Vật liệu điện và Viễn thông Sam Cường,Công ty Cổ phần Vật liệu điện và Viễn thông Sam Cường,"32,54%",12.005.100.000,"32,54%",9.000.000.000,0.32539999999999997,12005100000.0,0.32539999999999997,9000000000.0
Công ty Cổ phần Bất động sản Hiệp Phú,Công ty Cổ phần Bất động sản Hiệp Phú,Công ty Cổ phần Bất động sản Hiệp Phú,"40,00%",176.185.000.000,"40,00%",176.185.000.000,0.4,176185000000.0,0.4,176185000000.0
Cộng,Cộng,Cộng,,330.208.041.850,,331.469.326.450,,330208041850.0,,331469326450.0
"Dự phòng giảm giá đầu tư vào công ty liên kết, liên doanh","Dự phòng giảm giá đầu tư vào công ty liên kết, liên doanh","Dự phòng giảm giá đầu tư vào công ty liên kết, liên doanh",,26.642.127.151,,30.689.847.304,,26642127151.0,,30689847304.0
Giá trị thuần,Giá trị thuần,Giá trị thuần,,303.565.914.699,,300.779.479.146,,303565914699.0,,300779479146.0
