row_label_raw,row_label_full,Ông Nguyễn Hải Dương > Ông Nguyễn Đình Tú,Chủ tịch,Từ ngày 12/03/2016 > Đến ngày 11/03/2016,numeric__Chủ tịch,numeric__Từ ngày 12/03/2016 > Đến ngày 11/03/2016
Ông Đỗ Văn Trắc,Ông Đỗ Văn Trắc,Ông Đỗ Văn Trắc,Phó Chủ tịch,,,
Ông Hoàng Trí Cường,Ông Hoàng Trí Cường,Ông Hoàng Trí Cường,Phó Chủ tịch,Từ ngày 12/03/2016,,
Ông Hoàng Trí Cường,Ông Hoàng Trí Cường,Ông Hoàng Trí Cường,Thành viên,Đến ngày 11/03/2016,,
Ông Vũ Minh Khiêm,Ông Vũ Minh Khiêm,Ông Vũ Minh Khiêm,Thành viên,Đến ngày 22/04/2015,,
Ông Trần Đình Tùng,Ông Trần Đình Tùng,Ông Trần Đình Tùng,Thành viên,Đến ngày 11/03/2016,,
Bà Lê Thị Liên,Bà Lê Thị Liên,Bà Lê Thị Liên,Thành viên,Đến ngày 22/04/2015,,
Ông Lưu Tường Bách,Ông Lưu Tường Bách,Ông Lưu Tường Bách,Thành viên,Đến ngày 22/04/2015,,
Ông Đỗ Thanh Bình,Ông Đỗ Thanh Bình,Ông Đỗ Thanh Bình,Thành viên,Từ ngày 22/04/2015,,
Ông Nguyễn Văn Phương,Ông Nguyễn Văn Phương,Ông Nguyễn Văn Phương,Thành viên,Từ ngày 11/03/2016,,
