row_label_raw,row_label_full,col_0,31/12/2015 > Giá gốc,31/12/2015 > Giá trị có thể thu hồi,01/01/2015 > Giá gốc,01/01/2015 > Giá trị có thể thu hồi,numeric__31/12/2015 > Giá gốc,numeric__31/12/2015 > Giá trị có thể thu hồi,numeric__01/01/2015 > Giá gốc,numeric__01/01/2015 > Giá trị có thể thu hồi
Dự án căn hộ Hoàng Anh RiverView,Dự án căn hộ Hoàng Anh RiverView,Dự án căn hộ Hoàng Anh RiverView,-,-,196.593.026.293,196.593.026.293,,,196593026293.0,196593026293.0
Cộng,Cộng,Cộng,-,-,196.593.026.293,196.593.026.293,,,196593026293.0,196593026293.0
