row_label_raw,row_label_full,col_0,01/01/2015,Phải nộp trong năm,Đã nộp trong năm,31/12/2015,numeric__01/01/2015,numeric__Phải nộp trong năm,numeric__Đã nộp trong năm,numeric__31/12/2015
a) Phải nộp,a) Phải nộp,a) Phải nộp,105.547.590,50.349.608.298,49.249.657.706,1.205.498.182,105547590.0,50349608298.0,49249657706.0,1205498182.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,45.593.852.302,44.473.287.491,1.120.564.811,,45593852302.0,44473287491.0,1120564811.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,105.547.590,4.750.755.996,4.771.370.215,84.933.371,105547590.0,4750755996.0,4771370215.0,84933371.0
Thuế khác,Thuế khác,Thuế khác,-,5.000.000,5.000.000,-,,5000000.0,5000000.0,
b) Phải thu,b) Phải thu,b) Phải thu,894.729.872,-,647.976.586,1.542.706.458,894729872.0,,647976586.0,1542706458.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,894.729.872,-,647.976.586,1.542.706.458,894729872.0,,647976586.0,1542706458.0
