row_label_raw,row_label_full,a) Các khoản chi phí bán hàng phát sinh trong năm > b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Năm nay VND > - > 15.157.353.365,Năm trước VND > - > 19.951.672.286,numeric__Năm nay VND > - > 15.157.353.365,numeric__Năm trước VND > - > 19.951.672.286
- Chi phí lương,- Chi phí lương,- Chi phí lương,7.506.694.116,13.366.406.627,7506694116.0,13366406627.0
- Chi phí công cụ dụng cụ sử dụng,- Chi phí công cụ dụng cụ sử dụng,- Chi phí công cụ dụng cụ sử dụng,-,75.136.238,,75136238.0
- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,298.188.332,558.681.506,298188332.0,558681506.0
"- Chi phí về thuế, phí","- Chi phí về thuế, phí","- Chi phí về thuế, phí",5.000.000,6.400.000,5000000.0,6400000.0
- Chi phí dịch vụ thuê ngoài,- Chi phí dịch vụ thuê ngoài,- Chi phí dịch vụ thuê ngoài,2.286.946.423,2.919.955.861,2286946423.0,2919955861.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,5.060.524.494,3.025.092.054,5060524494.0,3025092054.0
