row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",966.710.083,7.647.234.537,966710083.0,7647234537.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",20.483.152.590,70.168.483.602,20483152590.0,70168483602.0
Lãi bán cổ phiếu,Lãi bán cổ phiếu,Lãi bán cổ phiếu,686.452.000,-,686452000.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,-,50.992.979,,50992979.0
Cộng,Cộng,Cộng,22.136.314.673,77.866.711.118,22136314673.0,77866711118.0
