row_label_raw,row_label_full,col_0,31/12/2015 > Giá trị,31/12/2015 > Số có khả năng trả nợ,01/01/2015 > Giá trị,01/01/2015 > Số có khả năng trả nợ,numeric__31/12/2015 > Giá trị,numeric__31/12/2015 > Số có khả năng trả nợ,numeric__01/01/2015 > Giá trị,numeric__01/01/2015 > Số có khả năng trả nợ
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,37.083.463.046,37.083.463.046,527.048.204,527.048.204,37083463046.0,37083463046.0,527048204.0,527048204.0
Công ty CP Địa ốc Sacom,Công ty CP Địa ốc Sacom,Công ty CP Địa ốc Sacom,8.786.044.100,8.786.044.100,-,-,8786044100.0,8786044100.0,,
Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,28.297.418.946,28.297.418.946,527.048.204,527.048.204,28297418946.0,28297418946.0,527048204.0,527048204.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,-,-,-,-,,,,
Cộng,b) Dài hạn > Cộng,Cộng,37.083.463.046,37.083.463.046,527.048.204,527.048.204,37083463046.0,37083463046.0,527048204.0,527048204.0
