row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Tỷ lệ sở hữu của Ngân hàng,Giá gốc,Tỷ lệ sở hữu của Ngân hàng,,,,
,,,Triệu VND,%,Triệu VND,%,,,,
Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,,,,
"Ngân hàng Liên doanh Việt Nga (""VRB"")","Đầu tư vào các TCTD > Ngân hàng Liên doanh Việt Nga (""VRB"")","Ngân hàng Liên doanh Việt Nga (""VRB"")",1.505.054,"50,00",1.505.054,"50,00",1505054.0,50.0,1505054.0,50.0
Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,,,,
"Công ty Liên doanh Tháp BIDV (""BIDV Tower"")","Đầu tư vào TCKT > Công ty Liên doanh Tháp BIDV (""BIDV Tower"")","Công ty Liên doanh Tháp BIDV (""BIDV Tower"")",115.089,"55,00",115.089,"55,00",115089.0,55.0,115089.0,55.0
"Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife (""BIDV Metlife"")","Đầu tư vào TCKT > Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife (""BIDV Metlife"")","Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife (""BIDV Metlife"")",401.000,"35,02",401.000,"35,02",401000.0,35.02,401000.0,35.02
,,,2.021.143,,2.021.143,,2021143.0,,2021143.0,
Dự phòng giảm giá đầu tư vào công ty liên doanh,Đầu tư vào TCKT > Dự phòng giảm giá đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư vào công ty liên doanh,(116.818),,(134.570),,-116818.0,,-134570.0,
,,,1.904.325,,1.886.573,,1904325.0,,1886573.0,
