row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.234.439,9.857.835,28.092.274,18234439.0,9857835.0,28092274.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,22.126.700,1.222.693,23.349.393,22126700.0,1222693.0,23349393.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(14.374.642),-,(14.374.642),-14374642.0,,-14374642.0
Khác,Khác,Khác,-,826,826,,826.0,826.0
Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),25.986.497,11.081.354,37.067.851,25986497.0,11081354.0,37067851.0
