row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2022(Hoàn nhập)/Trích lập dự phòng trong năm 2022,Số dư tại ngày 01/01/2022(Hoàn nhập)/Trích lập dự phòng trong năm 2022,Số dư tại ngày 01/01/2022(Hoàn nhập)/Trích lập dự phòng trong năm 2022,128.319(44.440),1.01132,129.330(44.408),,101132.0,
Số dư tại ngày 31/12/2022Trích lập dự phòng trong năm 2023,Số dư tại ngày 31/12/2022Trích lập dự phòng trong năm 2023,Số dư tại ngày 31/12/2022Trích lập dự phòng trong năm 2023,83.879197,1.04332,84.922229,83879197.0,104332.0,84922229.0
Số dư tại ngày 31/12/2023,Số dư tại ngày 31/12/2023,Số dư tại ngày 31/12/2023,84.076,1.075,85.151,84076.0,1075.0,85151.0
