row_label_raw,row_label_full,Chỉ tiêu,Năm 2023,Năm 2022 (*),Tăng trưởng,numeric__Năm 2023,numeric__Năm 2022 (*),numeric__Tăng trưởng
LNST riêng lẻ,LNST riêng lẻ,LNST riêng lẻ,21.374.934,17.990.097,"18,82%",21374934.0,17990097.0,0.1882
LNST hợp nhất,LNST hợp nhất,LNST hợp nhất,21.977.141,18.348.524,"19,78%",21977141.0,18348524.0,0.1978
