row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm (Trình bày lại),Số đầu năm (Trình bày lại)_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm (Trình bày lại),numeric__Số đầu năm (Trình bày lại)_1
,,,Triệu VND,%,Triệu VND,%,,,,
Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,97.009.833,"5,57",84.109.176,"5,65",97009833.0,5.57,84109176.0,5.65
Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,357.250.163,"20,53",319.594.465,"21,48",357250163.0,20.53,319594465.0,21.48
Công ty cổ phần,Công ty cổ phần,Công ty cổ phần,468.518.870,"26,92",401.765.214,"27,00",468518870.0,26.92,401765214.0,27.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,45.910.144,"2,64",27.652.725,"1,86",45910144.0,2.64,27652725.0,1.86
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",769.775.510,"44,23",653.165.856,"43,89",769775510.0,44.23,653165856.0,43.89
Khác,Khác,Khác,1.926.848,"0,11",1.863.064,"0,12",1926848.0,0.11,1863064.0,0.12
,,,1.740.391.368,"100,00",1.488.150.500,"100,00",1740391368.0,100.0,1488150500.0,100.0
