row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giảm giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,41.633,263.550,46.770,-,351.953,,41633.0,263550.0,46770.0,,351953.0
(Hoàn nhập)/Trích lập (xem Thuyết minh số 29.2),(Hoàn nhập)/Trích lập (xem Thuyết minh số 29.2),(Hoàn nhập)/Trích lập (xem Thuyết minh số 29.2),-,(5.138),357.500,(28.982),197.352,520.732,,-5138.0,357500.0,-28982.0,197352.0,520732.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,36.495,621.050,17.788,197.352,872.685,,36495.0,621050.0,17788.0,197352.0,872685.0
