row_label_raw,row_label_full,col_0,Nguyên giá/Giá trị hợp lýkhi ghi nhậnban đầu,Giá trịkhấu haolũy kế,Giá trị còn lại,numeric__Nguyên giá/Giá trị hợp lýkhi ghi nhậnban đầu,numeric__Giá trịkhấu haolũy kế,numeric__Giá trị còn lại
,,,Triệu VND,Triệu VND,Triệu VND,,,
"TSCĐ vô hình, chiếm tỷ trọng lớn trongtổng tài sản","TSCĐ vô hình, chiếm tỷ trọng lớn trongtổng tài sản","TSCĐ vô hình, chiếm tỷ trọng lớn trongtổng tài sản",5.495.235,1.620.519,3.874.716,5495235.0,1620519.0,3874716.0
Nguyên giá của TSCĐ vô hình khấu haohết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấu haohết nhưng vẫn còn sử dụng,Nguyên giá của TSCĐ vô hình khấu haohết nhưng vẫn còn sử dụng,1.348.973,1.348.973,-,1348973.0,1348973.0,
Giá trị còn lại của TSCĐ vô hình đang chờ thanh lý,Giá trị còn lại của TSCĐ vô hình đang chờ thanh lý,Giá trị còn lại của TSCĐ vô hình đang chờ thanh lý,149,149,-,149.0,149.0,
