row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm (Trình bày lại),Số dư đầu năm (Trình bày lại),Số dư đầu năm (Trình bày lại),25.986.497,11.081.354,37.067.851,25986497.0,11081354.0,37067851.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,18.119.726,1.882.102,20.001.828,18119726.0,1882102.0,20001828.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(17.665.260),-,(17.665.260),-17665260.0,,-17665260.0
Khác,Khác,Khác,230,403,633,230.0,403.0,633.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,26.441.193,12.963.859,39.405.052,26441193.0,12963859.0,39405052.0
