row_label_raw,row_label_full,col_0,Bảng cản đối kế toán,Bảng cản đối kế toán_1,Báo cáo kết quả hoạt động kinh doanh,Báo cáo kết quả hoạt động kinh doanh_1,numeric__Bảng cản đối kế toán,numeric__Bảng cản đối kế toán_1,numeric__Báo cáo kết quả hoạt động kinh doanh,numeric__Báo cáo kết quả hoạt động kinh doanh_1
,,,Số cuối năm,VND Số đầu năm (Trình bày lại),Năm nay,VND Năm trước (Trình bày lại),,,,
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,11.023.734.000,9.134.700.000,(1.889.034.000),(557.100.000),11023734000.0,9134700000.0,-1889034000.0,-557100000.0
Dự phòng giảm giá hàng tồn kho Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng giảm giá hàng tồn kho Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng giảm giá hàng tồn kho Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,1.635.778.404,1.692.778.581,57.000.177,(1.692.778.581),1635778404.0,1692778581.0,57000177.0,-1692778581.0
Dự phòng giảm giá hàng tồn kho Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng giảm giá hàng tồn kho Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng giảm giá hàng tồn kho Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,104.890.888,4.311.636,(100.579.252),274.315,104890888.0,4311636.0,-100579252.0,274315.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,12.764.403.292,10.831.790.217,,,12764403292.0,10831790217.0,,
Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,(444.396.125),(540.817.192),(96.421.067),540.817.192,-444396125.0,-540817192.0,-96421067.0,540817192.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(444.396.125),(540.817.192),,,-444396125.0,-540817192.0,,
(Thu nhập) thuế thu nhập hoãn lại,(Thu nhập) thuế thu nhập hoãn lại,(Thu nhập) thuế thu nhập hoãn lại,,,(2.029.034.142),(1.708.787.074),,,-2029034142.0,-1708787074.0
