row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,numeric__Năm trước,numeric__Năm trước_1
,,,Số báo cáo,Số trình bày lại,,
Lợi nhuận sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận sau thuế thu nhập doanh nghiệp (VND),368.954.105.376,371.277.573.581,368954105376.0,371277573581.0
Số trích Quỹ khen thưởng phúc lợi (VND),Số trích Quỹ khen thưởng phúc lợi (VND),Số trích Quỹ khen thưởng phúc lợi (VND),-,(135.907.000.000),,-135907000000.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),368.954.105.376,235.370.573.581,368954105376.0,235370573581.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm(cố phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm(cố phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm(cố phiếu),381.541.911,381.541.911,381541911.0,381541911.0
Lãi cơ bản trên cổ phiếu (VND/cố phiếu),Lãi cơ bản trên cổ phiếu (VND/cố phiếu),Lãi cơ bản trên cổ phiếu (VND/cố phiếu),967,617,967.0,617.0
