row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
Khoản tiền nhận hộ của Dự án Khu nhà ở cán bộ công nhân viên - Nhà máy xỉ măng Bình Phước (i),Khoản tiền nhận hộ của Dự án Khu nhà ở cán bộ công nhân viên - Nhà máy xỉ măng Bình Phước (i),Khoản tiền nhận hộ của Dự án Khu nhà ở cán bộ công nhân viên - Nhà máy xỉ măng Bình Phước (i),201.233.024.235,-,201233024235.0,
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,167.441.147.700,192.518.954.950,167441147700.0,192518954950.0
Kinh phí công đoàn phải nộp,Kinh phí công đoàn phải nộp,Kinh phí công đoàn phải nộp,1.760.598.550,1.522.266.764,1760598550.0,1522266764.0
Khác,Khác,Khác,15.742.150.536,8.134.425.778,15742150536.0,8134425778.0
,,,386.176.921.021,202.175.647.492,386176921021.0,202175647492.0
Phải trả ngắn hạn khác các bên liên quan(Chi tiết tại Thuyết minh số 30),Phải trả ngắn hạn khác các bên liên quan(Chi tiết tại Thuyết minh số 30),Phải trả ngắn hạn khác các bên liên quan(Chi tiết tại Thuyết minh số 30),160.000.000.000,184.923.105.600,160000000000.0,184923105600.0
