row_label_raw,row_label_full,col_0,Số cuối kỳ,Số đầu kỳ,numeric__Số cuối kỳ,numeric__Số đầu kỳ
,,,Cổ phiếu,Cổ phiếu,,
Vốn cổ phần được duyệt,Vốn cổ phần được duyệt,Vốn cổ phần được duyệt,381.589.911,381.589.911,381589911.0,381589911.0
Cổ phiếu đã phát hành,Cổ phiếu đã phát hành,Cổ phiếu đã phát hành,381.589.911,381.589.911,381589911.0,381589911.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,381.589.911,381.589.911,381589911.0,381589911.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,-,48.000,,48000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,-,48.000,,48000.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,381.589.911,381.541.911,381589911.0,381541911.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,381.589.911,381.541.911,381589911.0,381541911.0
