row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,2.518.651.833,1.063.590.504,2518651833.0,1063590504.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.649.535.922.229,1.297.711.329.327,1649535922229.0,1297711329327.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),767.463.331.043,1.136.283.362.652,767463331043.0,1136283362652.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.419.517.905.105,2.435.058.282.483,2419517905105.0,2435058282483.0
