row_label_raw,row_label_full,STT,Công ty,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024_1,Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023_1,Địa chỉ,Hoạt động chính,numeric__Công ty,numeric__Ngày 31 tháng 12 năm 2024,numeric__Ngày 31 tháng 12 năm 2024_1,numeric__Ngày 31 tháng 12 năm 2023,numeric__Ngày 31 tháng 12 năm 2023_1,numeric__Địa chỉ,numeric__Hoạt động chính
STT,STT,STT,Công ty,Tỷ lệ lợi ích(%),Tỷ lệ quyềnbiểu quyết (%),Tỷ lệ lợi ích(%),Tỷ lệ quyềnbiểu quyết (%),Địa chỉ,Hoạt động chính,,,,,,,
7,STT > 7,7,Công ty Cổ phầnNhựa Bao bì An Vĩnh(“Công ty An Vinh”),"99,95%","99,95%","99,95%","99,95%","Khu công nghiệp Kỹ thuật caoAn Phát, Km 47, quốc lộ 5,phường Việt Hòa, thành phố HảiDương, tỉnh Hải Dương, ViệtNam.","Sản xuất, kinh doanhbao bì nhựa",,0.9995,0.9995,0.9995,0.9995,,
8,STT > 8,8,"An Phat International,Inc.","99,99%","99,99%","99,99%","99,99%","10701 Corporate Drive, Suite268, Stafford, Texas 77477,USA.",Kinh doanh hạt nhựa vàcác sản phẩm nhựa,,0.9998999999999999,0.9998999999999999,0.9998999999999999,0.9998999999999999,,
9,STT > 9,9,"AFC EcoPlastics, LLC.","87,5%","87,5%",75%,75%,"PO Box 1831 Austin, Texas78767, USA.",Kinh doanh hạt nhựa,,0.875,0.875,0.75,0.75,,
10,STT > 10,10,Công ty Cổ phần Sảnxuất PBAT An Phát(“Công ty PBAT”) (i),"67,48%",100%,"39,72%",55%,"Lô CN5-04 Khu Phi thuế quan vàKhu Công nghiệp Nam Đình Vũthuộc Khu Kinh tế Đình Vũ – CátHải, Phường Đông Hải 2, QuậnHải An, thành phố Hải Phòng,Việt Nam.","Sản xuất, kinh doanhcác sản phẩm nhựa",,0.6748000000000001,1.0,0.3972,0.55,,
11,STT > 11,11,"Ankor Bioplastics Co.,Ltd (“Công ty Ankor”)(i)","21,93%",51%,"20,26%",51%,"216, Munmakgongdan-gil,Munmak-eup, Wonju-si,Gangwon-do, Republic of Korea(26362).",Sản xuất sản phẩm từnhựa,,0.2193,0.51,0.2026,0.51,,
12,STT > 12,12,Công ty Cổ phầnNhựa Hà Nội (“Công tyNhựa Hà Nội”),"62,75%","62,75%",-,-,"Tổ 12, phường Phúc Lợi, quậnLong Biên, Hà Nội.","Sản xuất, kinh doanhnhựa kỹ thuật",,0.6275,0.6275,,,,
