row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Năm trước,Năm trước_1,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm trước,numeric__Năm trước_1
,,,Trường hợp doanh thu được ghi nhận một lần,Trường hợp doanh thu được phân bổ trong thời hạn thuê,Trường hợp doanh thu được ghi nhận một lần,Trường hợp doanh thu được phân bổ trong thời hạn thuê,,,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,12.782.230.561.048,12.794.660.190.356,12.621.514.144.947,12.633.943.774.255,12782230561048.0,12794660190356.0,12621514144947.0,12633943774255.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,(11.298.125.054.883),(11.306.588.487.620),(11.512.820.822.177),(11.521.284.254.914),-11298125054883.0,-11306588487620.0,-11512820822177.0,-11521284254914.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.484.105.506.165,1.488.071.702.736,1.108.693.322.770,1.112.659.519.341,1484105506165.0,1488071702736.0,1108693322770.0,1112659519341.0
