row_label_raw,row_label_full,Ngân hàng,Ngày 31 tháng,12 năm 2024,Kỳ hạn trả gốc và lãi vay,Lãi suất(%/năm),Hình thứcđảm bảo,numeric__Ngày 31 tháng,numeric__12 năm 2024,numeric__Kỳ hạn trả gốc và lãi vay,numeric__Lãi suất(%/năm),numeric__Hình thứcđảm bảo
,,,VND,Nguyên tệ,,,,,,,,
Các khoản vay ngân hàng bằng VND,Các khoản vay ngân hàng bằng VND,Các khoản vay ngân hàng bằng VND,1.488.126.010.656,1.488.126.010.656 VND,"Thời hạn vay theo từng khế ước nhận nợ, từ 4 tháng đến 9 tháng. Lãi vay trả hàng tháng hoặc trả khi đáo hạn gốc vay. Gốc vay đáo hạn lần cuối vào tháng 8 năm 2025.","2% - 5,5%",(i),1488126010656.0,,,,
Các khoản vay ngân hàng bằng VND,Các khoản vay ngân hàng bằng VND,Các khoản vay ngân hàng bằng VND,95.959.223.757,95.959.223.757 VND,"Thời hạn vay theo từng khế ước nhận nợ, từ 3 tháng đến 6 tháng. Lãi vay trả hàng tháng hoặc trả khi đáo hạn gốc vay. Gốc vay đáo hạn lần cuối vào tháng 6 năm 2025.","2% - 5,5%",Tín chấp,95959223757.0,,,,
Các khoản vay ngân hàng bằng USD,Các khoản vay ngân hàng bằng USD,Các khoản vay ngân hàng bằng USD,620.250.489.382,24.275.146 USD,"Thời hạn vay theo từng khế ước, từ 4 đến 6 tháng. Lãi vay trả hàng tháng. Gốc vay đáo hạn lần cuối vào tháng 7 năm 2025","2% - 6,6%",(i),620250489382.0,,,,
Các khoản vay ngân hàng bằng USD,Các khoản vay ngân hàng bằng USD,Các khoản vay ngân hàng bằng USD,25.414.095.364,987.532 USD,"Thời hạn vay theo từng khế ước nhận nợ, từ 4 đến 6 tháng. Lãi vay trả hàng tháng hoặc hàng quý. Gốc vay đáo hạn lần cuối vào tháng 4 năm 2025.","2% - 6,5%",Tín chấp,25414095364.0,,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.229.749.819.159,2.229.749.819.159,2.229.749.819.159,2.229.749.819.159,2.229.749.819.159,2229749819159.0,2229749819159.0,2229749819159.0,2229749819159.0,2229749819159.0
