row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",108.059.098.365,176.215.357.182,108059098365.0,176215357182.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,162.660.486.486,66.465.757.879,162660486486.0,66465757879.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,2.726.075,-,2726075.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,270.722.310.926,242.681.115.061,270722310926.0,242681115061.0
