row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,90.725.300.260,77.937.805.250,90725300260.0,77937805250.0
Chi phí thuế TNDN trích thiếu năm trước,Chi phí thuế TNDN trích thiếu năm trước,Chi phí thuế TNDN trích thiếu năm trước,4.876.501.636,-,4876501636.0,
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,182.394.533,(9.236.073.435),182394533.0,-9236073435.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,95.784.196.429,68.701.731.815,95784196429.0,68701731815.0
