row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,Tổng khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,,,,,,
Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,,,,,,,,,,,,
Từ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn > Từ 1 năm trở xuống,Từ 1 năm trở xuống,13.305.027.997,1.347.337.959,11.957.690.038,-,-,-,13305027997.0,1347337959.0,11957690038.0,,,
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,,,,,,,,,,,,
Từ 1 đến 5 năm,Nợ thuê tài chính dài hạn > Từ 1 đến 5 năm,Từ 1 đến 5 năm,14.703.836.182,892.644.625,13.811.191.557,-,-,-,14703836182.0,892644625.0,13811191557.0,,,
TỔNG CỘNG,Nợ thuê tài chính dài hạn > TỔNG CỘNG,TỔNG CỘNG,28.008.864.179,2.239.982.584,25.768.881.595,-,-,-,28008864179.0,2239982584.0,25768881595.0,,,
