row_label_raw,row_label_full,Phải nộpThuế thu nhập doanh nghiệpThuế giá trị gia tăngThuế và các khoản phải nộp khác,Số đầu năm > 14.812.833.821 > 655.132.628 > 2.417.595.693,Tăng do mua công ty con > 9.266.386.685 > 734.955.955 > 365.123.163,Số phải nộp trong năm > 94.000.912.825 > 191.571.839.440 > 21.149.004.678,Số đã nộp trong năm > (33.217.634.598) > (190.273.061.813) > (22.760.433.069),Đơn vị tính: VND > Số cuối năm > 84.862.498.733 > 2.688.866.210 > 1.171.290.465,Đơn vị tính: VND,numeric__Số đầu năm > 14.812.833.821 > 655.132.628 > 2.417.595.693,numeric__Tăng do mua công ty con > 9.266.386.685 > 734.955.955 > 365.123.163,numeric__Số phải nộp trong năm > 94.000.912.825 > 191.571.839.440 > 21.149.004.678,numeric__Số đã nộp trong năm > (33.217.634.598) > (190.273.061.813) > (22.760.433.069),numeric__Đơn vị tính: VND > Số cuối năm > 84.862.498.733 > 2.688.866.210 > 1.171.290.465,numeric__Đơn vị tính: VND
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.885.562.142,10.366.465.803,306.721.756.943,(246.251.129.480),88.722.655.408,,17885562142.0,10366465803.0,306721756943.0,-246251129480.0,88722655408.0,
,,,Số đầu năm,Tăng do mua công ty con,Số phải thu trong năm,Số đã cán trừ trong năm,Đơn vị tính: VND,Đơn vị tính: VND,,,,,,
,,,Số đầu năm,Tăng do mua công ty con,Số phải thu trong năm,Số đã cán trừ trong năm,Số cuối năm,,,,,,,
Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,164.269.427.413,24.890.019.538,371.830.282.148,(385.781.292.074),175.208.437.025,,164269427413.0,24890019538.0,371830282148.0,-385781292074.0,175208437025.0,
Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,2.919.296.763,-,-,(1.600.889.071),1.318.407.692,,2919296763.0,,,-1600889071.0,1318407692.0,
Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,16.163.750,-,6.126.576,(8.614.076),13.676.250,,16163750.0,,6126576.0,-8614076.0,13676250.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,167.204.887.926,24.890.019.538,371.836.408.724,(387.390.795.221),176.540.520.967,,167204887926.0,24890019538.0,371836408724.0,-387390795221.0,176540520967.0,
