row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Vay ngắn hạn từ các bên liên quan,Vay ngắn hạn từ các bên liên quan,Vay ngắn hạn từ các bên liên quan,Vay ngắn hạn từ các bên liên quan,Vay ngắn hạn từ các bên liên quan,Vay ngắn hạn từ các bên liên quan,,,
BAF Bình Định,Vay ngắn hạn từ các bên liên quan > BAF Bình Định,BAF Bình Định,Vay,62.635.119.000,68.785.119.000,,62635119000.0,68785119000.0
Hải Đăng Tây Ninh,Vay ngắn hạn từ các bên liên quan > Hải Đăng Tây Ninh,Hải Đăng Tây Ninh,Vay,61.371.942.000,23.921.942.000,,61371942000.0,23921942000.0
Thiên Phú Sơn,Vay ngắn hạn từ các bên liên quan > Thiên Phú Sơn,Thiên Phú Sơn,Vay,46.990.000.000,-,,46990000000.0,
Sông Hinh,Vay ngắn hạn từ các bên liên quan > Sông Hinh,Sông Hinh,Vay,32.215.000.000,44.300.000.000,,32215000000.0,44300000000.0
Tân Châu,Vay ngắn hạn từ các bên liên quan > Tân Châu,Tân Châu,Vay,24.100.000.000,-,,24100000000.0,
Tâm Hưng,Vay ngắn hạn từ các bên liên quan > Tâm Hưng,Tâm Hưng,Vay,20.840.000.000,-,,20840000000.0,
BAF Tây Ninh,Vay ngắn hạn từ các bên liên quan > BAF Tây Ninh,BAF Tây Ninh,Vay,-,24.000.000.000,,,24000000000.0
TỔNG CỘNG,Vay ngắn hạn từ các bên liên quan > TỔNG CỘNG,TỔNG CỘNG,,248.152.061.000,161.007.061.000,,248152061000.0,161007061000.0
