row_label_raw,row_label_full,col_0,Số cuối năm,Số lượng cổ phiếu Số đầu năm,numeric__Số cuối năm,numeric__Số lượng cổ phiếu Số đầu năm
Cổ phiếu đã được phê duyệt phát hành,Cổ phiếu đã được phê duyệt phát hành,Cổ phiếu đã được phê duyệt phát hành,143.520.000,78.000.000,143520000.0,78000000.0
Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,143.520.000143.520.000,78.000.00078.000.000,1.4352000014352e+17,7800000078000000.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,143.520.000143.520.000,78.000.00078.000.000,1.4352000014352e+17,7800000078000000.0
