row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm (Trình bày lại – Thuyết minh số 32),numeric__Số cuối năm,numeric__VND Số đầu năm (Trình bày lại – Thuyết minh số 32)
Tiền mặt,Tiền mặt,Tiền mặt,1.260.179.055,20.732.000,1260179055.0,20732000.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,78.304.214.807,51.968.344.918,78304214807.0,51968344918.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),40.000.000.000,12.000.000.000,40000000000.0,12000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,119.564.393.862,63.989.076.918,119564393862.0,63989076918.0
