row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,67.094.125.298,15.293.173.158,67094125298.0,15293173158.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,38.086.174.553,8.764.980.740,38086174553.0,8764980740.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,17.951.370.795,2.818.796.278,17951370795.0,2818796278.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,2.949.829.805,1.174.320.678,2949829805.0,1174320678.0
Chi phí thuê kho,Chi phí thuê kho,Chi phí thuê kho,2.801.625.243,1.719.795.655,2801625243.0,1719795655.0
Khác,Khác,Khác,5.305.124.902,815.279.807,5305124902.0,815279807.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,81.754.882.415,50.686.166.645,81754882415.0,50686166645.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,50.023.995.318,32.954.979.255,50023995318.0,32954979255.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,7.425.714.471,2.659.559.008,7425714471.0,2659559008.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,1.396.855.992,1.301.056.032,1396855992.0,1301056032.0
Khác,Khác,Khác,22.908.316.634,13.770.572.350,22908316634.0,13770572350.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,148.849.007.713,65.979.339.803,148849007713.0,65979339803.0
