row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Tấn,Tấn,,
Khối lượng hàng hóa khách hàng gửi tại kho,Khối lượng hàng hóa khách hàng gửi tại kho,Khối lượng hàng hóa khách hàng gửi tại kho,Khối lượng hàng hóa khách hàng gửi tại kho,Khối lượng hàng hóa khách hàng gửi tại kho,,
Công ty,Công ty,Công ty,Công ty,Công ty,,
Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,Công ty > Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,"4.041,00","0,00",4041.0,0.0
Công ty TNHH Thương mại Nguyễn Khoa,Công ty > Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,"1.924,50","0,00",1924.5,0.0
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,Công ty > Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,"982,00","0,00",982.0,0.0
Phân bón Thế Mẫn,Phân bón Thế Mẫn,Phân bón Thế Mẫn,Phân bón Thế Mẫn,Phân bón Thế Mẫn,,
Công ty TNHH Hữu Thành I,Phân bón Thế Mẫn > Công ty TNHH Hữu Thành I,Công ty TNHH Hữu Thành I,"864,60","0,00",864.6,0.0
Công ty TNHH Thuận Phát,Phân bón Thế Mẫn > Công ty TNHH Thuận Phát,Công ty TNHH Thuận Phát,"308,00","0,00",308.0,0.0
Công ty TNHH MTV Sản xuất Thương mại và Dịch vụ Đỗ Văn Sắm,Phân bón Thế Mẫn > Công ty TNHH MTV Sản xuất Thương mại và Dịch vụ Đỗ Văn Sắm,Công ty TNHH MTV Sản xuất Thương mại và Dịch vụ Đỗ Văn Sắm,"211,70","0,00",211.7,0.0
Công ty TNHH Một Thành Viên Trần Văn Phước,Phân bón Thế Mẫn > Công ty TNHH Một Thành Viên Trần Văn Phước,Công ty TNHH Một Thành Viên Trần Văn Phước,"210,00","0,00",210.0,0.0
Tổng cộng,Phân bón Thế Mẫn > Tổng cộng,Tổng cộng,"8.541,80","0,00",8541.8,0.0
