row_label_raw,row_label_full,Chi phí nhân viên quản lý,173.628.220.877,141.524.882.997,numeric__173.628.220.877,numeric__141.524.882.997
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,15.094.021.155,10.488.716.076,15094021155.0,10488716076.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,59.097.126.657,64.048.454.147,59097126657.0,64048454147.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,1.064.659.700,4.031.675.827,1064659700.0,4031675827.0
Trích quỹ phát triển khoa học và công nghệ,Trích quỹ phát triển khoa học và công nghệ,Trích quỹ phát triển khoa học và công nghệ,108.885.894.155,318.816.929.387,108885894155.0,318816929387.0
Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,190.786.966.621,113.683.600.527,190786966621.0,113683600527.0
,,,548.556.889.165,652.594.258.961,548556889165.0,652594258961.0
