row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 1.238.940.633 > 1.213.527.000 > 1.750.952.875,Số đầu nămVND > 2.559.405.532 > 396.862.000 > 651.619.500,numeric__Số cuối nămVND > 1.238.940.633 > 1.213.527.000 > 1.750.952.875,numeric__Số đầu nămVND > 2.559.405.532 > 396.862.000 > 651.619.500
,,,4.203.420.508,3.607.887.032,4203420508.0,3607887032.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),1.238.940.633,2.559.405.532,1238940633.0,2559405532.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,2.964.479.875,1.048.481.500,2964479875.0,1048481500.0
