row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,15.827.330.321,15.694.035.334,15827330321.0,15694035334.0
"Công cụ, dụng cụ xuất dùng phân bổ dưới 12 tháng","Công cụ, dụng cụ xuất dùng phân bổ dưới 12 tháng","Công cụ, dụng cụ xuất dùng phân bổ dưới 12 tháng",12.473.571.987,15.694.035.334,12473571987.0,15694035334.0
Các khoản khác,Các khoản khác,Các khoản khác,3.353.758.334,-,3353758334.0,
Dài hạn,Dài hạn,Dài hạn,36.417.378.318,28.360.689.177,36417378318.0,28360689177.0
Chi phí tư vấn phát triển thị trường,Chi phí tư vấn phát triển thị trường,Chi phí tư vấn phát triển thị trường,9.088.127.780,-,9088127780.0,
"Chi phí sửa chữa, cải tạo văn phòng, nhà xưởng","Chi phí sửa chữa, cải tạo văn phòng, nhà xưởng","Chi phí sửa chữa, cải tạo văn phòng, nhà xưởng",7.550.782.677,-,7550782677.0,
"Công cụ, dụng cụ xuất dùng phân bổ trên 12 tháng","Công cụ, dụng cụ xuất dùng phân bổ trên 12 tháng","Công cụ, dụng cụ xuất dùng phân bổ trên 12 tháng",18.893.718.566,28.360.689.177,18893718566.0,28360689177.0
Các khoản khác,Các khoản khác,Các khoản khác,884.749.295,-,884749295.0,
Cộng,Cộng,Cộng,52.244.708.639,44.054.724.511,52244708639.0,44054724511.0
