row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,513.595.650.048,125.481.368.910,513595650048.0,125481368910.0
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,1.510.000.000,-,1510000000.0,
Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,18.127.450.306,6.780.672.411,18127450306.0,6780672411.0
Công ty TNHH Khu công nghiệp Kỹ thuật cao An Phát,Công ty TNHH Khu công nghiệp Kỹ thuật cao An Phát,Công ty TNHH Khu công nghiệp Kỹ thuật cao An Phát,2.444.447.796,-,2444447796.0,
Công ty CP Sản xuất Tổng hợp An Thành,Công ty CP Sản xuất Tổng hợp An Thành,Công ty CP Sản xuất Tổng hợp An Thành,468.503.253.375,118.700.696.499,468503253375.0,118700696499.0
Công ty TNHH An Thành Bicsol Singapore,Công ty TNHH An Thành Bicsol Singapore,Công ty TNHH An Thành Bicsol Singapore,19.078.505.325,-,19078505325.0,
Công ty CP Nhựa Bao bì An Vinh,Công ty CP Nhựa Bao bì An Vinh,Công ty CP Nhựa Bao bì An Vinh,3.928.561.246,-,3928561246.0,
Công ty CP VLXD Công nghệ cao An Cường,Công ty CP VLXD Công nghệ cao An Cường,Công ty CP VLXD Công nghệ cao An Cường,3.432.000,-,3432000.0,
Phải trả người bán,Phải trả người bán,Phải trả người bán,43.081.355.170,6.460.603.121,43081355170.0,6460603121.0
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,224.838.435,-,224838435.0,
Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,13.128.137.927,-,13128137927.0,
Công ty CP Sản xuất Tổng hợp An Thành,Công ty CP Sản xuất Tổng hợp An Thành,Công ty CP Sản xuất Tổng hợp An Thành,14.895.891.012,1.922.714.951,14895891012.0,1922714951.0
Công ty CP Liên vận An Tín,Công ty CP Liên vận An Tín,Công ty CP Liên vận An Tín,6.248.114.026,4.537.888.170,6248114026.0,4537888170.0
Công ty TNHH An Thành Bicsol Singapore,Công ty TNHH An Thành Bicsol Singapore,Công ty TNHH An Thành Bicsol Singapore,8.584.373.770,-,8584373770.0,
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,15.499.935.644,71.980.800.676,15499935644.0,71980800676.0
Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,-,12.391.635.271,,12391635271.0
Công ty TNHH An Thành Bicsol Singapore,Công ty TNHH An Thành Bicsol Singapore,Công ty TNHH An Thành Bicsol Singapore,-,59.589.165.405,,59589165405.0
Công ty CP Nhựa Bao bì An Vinh,Công ty CP Nhựa Bao bì An Vinh,Công ty CP Nhựa Bao bì An Vinh,15.499.935.644,-,15499935644.0,
Phải thu khác,Phải thu khác,Phải thu khác,380.037.565.744,7.357.249.859,380037565744.0,7357249859.0
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,1.460.854.109,1.646.400,1460854109.0,1646400.0
Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,-,115.000.000,,115000000.0
Công ty TNHH Khu công nghiệp Kỹ thuật cao An Phát,Công ty TNHH Khu công nghiệp Kỹ thuật cao An Phát,Công ty TNHH Khu công nghiệp Kỹ thuật cao An Phát,355.565.000.000,-,355565000000.0,
Công ty CP Sản xuất Tổng hợp An Thành,Công ty CP Sản xuất Tổng hợp An Thành,Công ty CP Sản xuất Tổng hợp An Thành,3.908.072,823.200,3908072.0,823200.0
Công ty CP Liên vận An Tín,Công ty CP Liên vận An Tín,Công ty CP Liên vận An Tín,815.000.000,2.001.119.006,815000000.0,2001119006.0
Công ty CP Nhựa bao bì An Vinh,Công ty CP Nhựa bao bì An Vinh,Công ty CP Nhựa bao bì An Vinh,144.513.700,-,144513700.0,
Công ty CP VLXD Công nghệ cao An Cường,Công ty CP VLXD Công nghệ cao An Cường,Công ty CP VLXD Công nghệ cao An Cường,170.000.000,-,170000000.0,
Ông Phạm Ánh Dương,Ông Phạm Ánh Dương,Ông Phạm Ánh Dương,15.108.287.274,4.425.316.052,15108287274.0,4425316052.0
Ông Nguyễn Lê Trung,Ông Nguyễn Lê Trung,Ông Nguyễn Lê Trung,1.840.152.864,-,1840152864.0,
Ông Phạm Hoàng Việt,Ông Phạm Hoàng Việt,Ông Phạm Hoàng Việt,1.809.849.725,813.345.201,1809849725.0,813345201.0
Bà Nguyễn Thị Tiên,Bà Nguyễn Thị Tiên,Bà Nguyễn Thị Tiên,3.120.000.000,-,3120000000.0,
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,53.550.000.000,30.000.000.000,53550000000.0,30000000000.0
Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,Công ty CP Tập đoàn An Phát Holdings,31.050.000.000,-,31050000000.0,
Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,Công ty CP An Tiến Industries,7.000.000.000,30.000.000.000,7000000000.0,30000000000.0
Công ty CP Nhựa bao bì An Vinh,Công ty CP Nhựa bao bì An Vinh,Công ty CP Nhựa bao bì An Vinh,15.500.000.000,-,15500000000.0,
