row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Thuế thu nhập doanh nghiệp phải nộp cho năm hiện tại Lợi nhuận trước thuế,Thuế thu nhập doanh nghiệp phải nộp cho năm hiện tại Lợi nhuận trước thuế,Thuế thu nhập doanh nghiệp phải nộp cho năm hiện tại Lợi nhuận trước thuế,202.590.782.618,300.196.344.047,202590782618.0,300196344047.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,653.600.039,(55.426.260.932),653600039.0,-55426260932.0
Trừ: thu nhập không chịu thuế,Trừ: thu nhập không chịu thuế,Trừ: thu nhập không chịu thuế,(4.800.000.000),(58.059.275.731),-4800000000.0,-58059275731.0
Cộng: các chi phí không được trừ,Cộng: các chi phí không được trừ,Cộng: các chi phí không được trừ,5.453.600.039,2.595.569.239,5453600039.0,2595569239.0
Cộng: Lãi CLTG chưa thực hiện năm trước,Cộng: Lãi CLTG chưa thực hiện năm trước,Cộng: Lãi CLTG chưa thực hiện năm trước,-,37.445.560,,37445560.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,203.244.382.657,244.770.083.115,203244382657.0,244770083115.0
Trong đó: Thu nhập được hưởng ưu đãi,Trong đó: Thu nhập được hưởng ưu đãi,Trong đó: Thu nhập được hưởng ưu đãi,89.701.792.029,-,89701792029.0,
Thuế suất thuế thu nhập doanh nghiệp thông thường,Thuế suất thuế thu nhập doanh nghiệp thông thường,Thuế suất thuế thu nhập doanh nghiệp thông thường,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,40.648.876.532,48.954.016.623,40648876532.0,48954016623.0
Thuế thu nhập doanh nghiệp được miễn giảm (i),Thuế thu nhập doanh nghiệp được miễn giảm (i),Thuế thu nhập doanh nghiệp được miễn giảm (i),8.970.179.203,-,8970179203.0,
Điều chỉnh thuế thu nhập doanh nghiệp các năm trước,Điều chỉnh thuế thu nhập doanh nghiệp các năm trước,Điều chỉnh thuế thu nhập doanh nghiệp các năm trước,-,(72.000.000),,-72000000.0
Thuế thu nhập doanh nghiệp phải nộp,Thuế thu nhập doanh nghiệp phải nộp,Thuế thu nhập doanh nghiệp phải nộp,31.678.697.329,48.882.016.623,31678697329.0,48882016623.0
