row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2017 > Triệu VND,Năm 2016 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2017 > Triệu VND,numeric__Năm 2016 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền từ hoạt động tài chính,,,,
01,01,01,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,-,600.000,,,,600000.0
04,04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",,-,(233.032),,,,-233032.0
III,III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,-,366.968,,,,366968.0
IV,IV,IV,Lưu chuyển tiền thuần trong năm,,7.569.330,2.816.948,,,7569330.0,2816948.0
V,V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,7.757.823,4.940.875,,,7757823.0,4940875.0
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,31,15.327.153,7.757.823,,31.0,15327153.0,7757823.0
