row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm > Triệu VND,Số phát sinh trong năm > Số phải nộp > Triệu VND,Số phát sinh trong năm > Số đã nộp > Triệu VND,Số dư cuối năm > Triệu VND,numeric__Số dư đầu năm > Triệu VND,numeric__Số phát sinh trong năm > Số phải nộp > Triệu VND,numeric__Số phát sinh trong năm > Số đã nộp > Triệu VND,numeric__Số dư cuối năm > Triệu VND
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,425,10.361,10.631,155,425.0,10361.0,10631.0,155.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,50.861,142.788,187.762,5.887,50861.0,142788.0,187762.0,5887.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",8.452,20.091,27.257,1.286,8452.0,20091.0,27257.0,1286.0
,,,59.738,173.240,225.650,7.328,59738.0,173240.0,225650.0,7328.0
