row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Lãi phải trả tiền gửi,Lãi phải trả tiền gửi,Lãi phải trả tiền gửi,1.657.632.411.170,1.354.049.716.982,1657632411170.0,1354049716982.0
Lãi phải trả cho phát hành giấy tờ có giá,Lãi phải trả cho phát hành giấy tờ có giá,Lãi phải trả cho phát hành giấy tờ có giá,474.359.543.374,494.009.315.069,474359543374.0,494009315069.0
Lãi phải trả cho các hợp đồng công cụ tài chính phải sinh,Lãi phải trả cho các hợp đồng công cụ tài chính phải sinh,Lãi phải trả cho các hợp đồng công cụ tài chính phải sinh,48.869.903.817,42.686.853.126,48869903817.0,42686853126.0
Lãi phải trả cho tiền vay,Lãi phải trả cho tiền vay,Lãi phải trả cho tiền vay,38.886.770.313,9.610.215.646,38886770313.0,9610215646.0
Lãi phải trả cho vốn nhận ủy thác từ các tổ chức khác,Lãi phải trả cho vốn nhận ủy thác từ các tổ chức khác,Lãi phải trả cho vốn nhận ủy thác từ các tổ chức khác,21.973.026.864,23.647.965.858,21973026864.0,23647965858.0
,,,2.241.721.655.538,1.924.004.066.681,2241721655538.0,1924004066681.0
