row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Trụ sở, văn phòng làm việc (*)","Trụ sở, văn phòng làm việc (*)","Trụ sở, văn phòng làm việc (*)",1.615.401.956.647,1.659.055.283.090,1615401956647.0,1659055283090.0
Phần mềm máy vi tính,Phần mềm máy vi tính,Phần mềm máy vi tính,3.060.345.232,10.699.106.713,3060345232.0,10699106713.0
Thiết bị và chi phí nâng cấp tài sản thuê,Thiết bị và chi phí nâng cấp tài sản thuê,Thiết bị và chi phí nâng cấp tài sản thuê,37.955.664.659,23.833.703.972,37955664659.0,23833703972.0
"Chi phí sữa chữa, nâng cấp","Chi phí sữa chữa, nâng cấp","Chi phí sữa chữa, nâng cấp",332.803.708,25.193.593.231,332803708.0,25193593231.0
,,,1.656.750.770.246,1.718.781.687.006,1656750770246.0,1718781687006.0
