row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,
- Thế chấp tại NHNN,Chứng khoán đầu tư sẵn sàng để bán > - Thế chấp tại NHNN,- Thế chấp tại NHNN,5.629.902.749.269,1.889.884.246.592,5629902749269.0,1889884246592.0
- Thế chấp tại các TCTD khác,Chứng khoán đầu tư sẵn sàng để bán > - Thế chấp tại các TCTD khác,- Thế chấp tại các TCTD khác,9.785.686.988.817,5.198.345.797.519,9785686988817.0,5198345797519.0
,,,15.415.589.738.086,7.088.230.044.111,15415589738086.0,7088230044111.0
