row_label_raw,row_label_full,col_0,Số dư cuối năm,Số dư cuối năm_1,Số dư đầu năm,Số dư đầu năm_1,numeric__Số dư cuối năm,numeric__Số dư cuối năm_1,numeric__Số dư đầu năm,numeric__Số dư đầu năm_1
,,,Số cổ phiếu,Mệnh giá (VND),Số cổ phiếu,Mệnh giá (VND),,,,
Vốn điều lệ được duyệt,Vốn điều lệ được duyệt,Vốn điều lệ được duyệt,1.369.882.863,13.698.828.630.000,1.095.906.343,10.959.063.430.000,1369882863.0,13698828630000.0,1095906343.0,10959063430000.0
Vốn cổ phần đã phát hànhCổ phiếu phổ thông,Vốn cổ phần đã phát hànhCổ phiếu phổ thông,Vốn cổ phần đã phát hànhCổ phiếu phổ thông,1.369.882.863,13.698.828.630.000,1.095.906.343,10.959.063.430.000,1369882863.0,13698828630000.0,1095906343.0,10959063430000.0
Số cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số cổ phiếu đang lưu hànhCổ phiếu phổ thông,1.369.882.863,13.698.828.630.000,1.095.906.343,10.959.063.430.000,1369882863.0,13698828630000.0,1095906343.0,10959063430000.0
