row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,44.824.846.529.111,36.687.815.878.581,44824846529111.0,36687815878581.0
Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,3.483.172.140.363,3.985.463.405.062,3483172140363.0,3985463405062.0
Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,36.488.959.217.597,29.683.301.521.330,36488959217597.0,29683301521330.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,4.852.715.171.151,3.019.050.952.189,4852715171151.0,3019050952189.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,50.781.982.337.987,46.041.388.074.251,50781982337987.0,46041388074251.0
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,3.197.783.908.446,4.442.171.657.937,3197783908446.0,4442171657937.0
,,,98.804.612.775.544,87.171.375.610.769,98804612775544.0,87171375610769.0
