row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,,
- Bằng VND,Tiền gửi thanh toán tại Ngân hàng Nhà nước > - Bằng VND,- Bằng VND,3.746.198.300.168,3.892.580.512.823,3746198300168.0,3892580512823.0
- Bằng ngoại tệ,Tiền gửi thanh toán tại Ngân hàng Nhà nước > - Bằng ngoại tệ,- Bằng ngoại tệ,106.656.931.408,195.300.527.125,106656931408.0,195300527125.0
,,,3.852.855.231.576,4.087.881.039.948,3852855231576.0,4087881039948.0
