row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
I. Tổng số nhân viên bình quân (người),I. Tổng số nhân viên bình quân (người),I. Tổng số nhân viên bình quân (người),5.672,5.769,5672.0,5769.0
II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),II. Thu nhập của nhân viên (VND),,
1. Tổng quỹ lương,II. Thu nhập của nhân viên (VND) > 1. Tổng quỹ lương,1. Tổng quỹ lương,1.261.234.822.319,1.121.490.783.280,1261234822319.0,1121490783280.0
2. Thường,II. Thu nhập của nhân viên (VND) > 2. Thường,2. Thường,412.982.289.256,359.902.439.911,412982289256.0,359902439911.0
3. Tổng thu nhập (1+2),II. Thu nhập của nhân viên (VND) > 3. Tổng thu nhập (1+2),3. Tổng thu nhập (1+2),1.674.217.111.575,1.481.393.223.191,1674217111575.0,1481393223191.0
4. Tiền lương bình quân tháng (VND/người/tháng),II. Thu nhập của nhân viên (VND) > 4. Tiền lương bình quân tháng (VND/người/tháng),4. Tiền lương bình quân tháng (VND/người/tháng),18.530.131,16.199.959,18530131.0,16199959.0
5. Thu nhập bình quân tháng (VND/người/tháng),II. Thu nhập của nhân viên (VND) > 5. Thu nhập bình quân tháng (VND/người/tháng),5. Thu nhập bình quân tháng (VND/người/tháng),24.597.689,21.398.758,24597689.0,21398758.0
