row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý",713.556.130.605,932.451.084.828,713556130605.0,932451084828.0
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,3.852.855.231.576,4.087.881.039.948,3852855231576.0,4087881039948.0
Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quá ba tháng,21.131.422.167.710,15.188.220.574.435,21131422167710.0,15188220574435.0
,,,25.697.833.529.891,20.208.552.699.211,25697833529891.0,20208552699211.0
