row_label_raw,row_label_full,col_0,Quỹ dự trữ bổ sung vốn điều lệ VND,Quỹ dự phòng tài chính VND,Quỹ khác thuộc vốn chủ sở hữu VND,Tổng cộng VND,numeric__Quỹ dự trữ bổ sung vốn điều lệ VND,numeric__Quỹ dự phòng tài chính VND,numeric__Quỹ khác thuộc vốn chủ sở hữu VND,numeric__Tổng cộng VND
Số dự tại ngày 1 tháng 1 năm 2021,Số dự tại ngày 1 tháng 1 năm 2021,Số dự tại ngày 1 tháng 1 năm 2021,483.947.931.405,1.121.118.106.022,374.056.888,1.605.440.094.315,483947931405.0,1121118106022.0,374056888.0,1605440094315.0
Trích lập các quỹ trong năm,Trích lập các quỹ trong năm,Trích lập các quỹ trong năm,220.466.736.416,440.933.472.833,-,661.400.209.249,220466736416.0,440933472833.0,,661400209249.0
Số dự tại ngày 31 tháng 12 năm 2021,Số dự tại ngày 31 tháng 12 năm 2021,Số dự tại ngày 31 tháng 12 năm 2021,704.414.667.821,1.562.051.578.855,374.056.888,2.266.840.303.564,704414667821.0,1562051578855.0,374056888.0,2266840303564.0
