row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chi phí chờ phân bổ,Chi phí chờ phân bổ,Chi phí chờ phân bổ,149.514.612.955,135.450.494.161,149514612955.0,135450494161.0
"Vật liệu, dụng cụ lao động","Vật liệu, dụng cụ lao động","Vật liệu, dụng cụ lao động",24.730.043.325,13.529.558.288,24730043325.0,13529558288.0
"Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý","Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý","Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý",372.330.280.813,147.134.436.549,372330280813.0,147134436549.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Bất động sản,Trong đó: > - Bất động sản,- Bất động sản,358.249.584.514,147.134.436.549,358249584514.0,147134436549.0
,,,546.574.937.093,296.114.488.998,546574937093.0,296114488998.0
