row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),,,,
Daun Penh,Phải thu ngắn hạn của khách hàng (TM số 6) > Daun Penh,Daun Penh,Công ty con của công ty có cùng thành viên HĐQT,Bán vật tư,80.108.487,-,,,80108487.0,
Bình Phước Kratie,Phải thu ngắn hạn của khách hàng (TM số 6) > Bình Phước Kratie,Bình Phước Kratie,Công ty con của công ty có cùng thành viên HĐQT,Bán vật tư,19.114.510,-,,,19114510.0,
HAG,Phải thu ngắn hạn của khách hàng (TM số 6) > HAG,HAG,Công ty mẹ,Bán hàng hóa và dịch vụ,23.171.406,1.803,,,23171406.0,1803.0
Cao Su Trung Nguyên,Phải thu ngắn hạn của khách hàng (TM số 6) > Cao Su Trung Nguyên,Cao Su Trung Nguyên,Công ty con của công ty có cùng thành viên HĐQT,Bán vật tư,9.435.130,-,,,9435130.0,
Cao Su Eastern,Phải thu ngắn hạn của khách hàng (TM số 6) > Cao Su Eastern,Cao Su Eastern,Công ty con của công ty có cùng thành viên HĐQT,Bán vật tư,4.948.622,-,,,4948622.0,
Cánh Đồng Vàng,Phải thu ngắn hạn của khách hàng (TM số 6) > Cánh Đồng Vàng,Cánh Đồng Vàng,Công ty liên quan (đến ngày 25 tháng 1 năm 2019),Bán hàng hóa,-,30.370.320,,,,30370320.0
Khác,Phải thu ngắn hạn của khách hàng (TM số 6) > Khác,Khác,Bên liên quan,Bán hàng hóa,951.929,430.088,,,951929.0,430088.0
,,,,,137.730.084,30.802.211,,,137730084.0,30802211.0
