row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Đầu tư vào công ty liên kết (TM số 15.1),Đầu tư vào công ty liên kết (TM số 15.1),Đầu tư vào công ty liên kết (TM số 15.1),315.487.353,299.447.924,315487353.0,299447924.0
Đầu tư góp vốn vào đơn vị khác (TM số 15.2),Đầu tư góp vốn vào đơn vị khác (TM số 15.2),Đầu tư góp vốn vào đơn vị khác (TM số 15.2),2.594.610,7.783.830,2594610.0,7783830.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,318.081.963,307.231.754,318081963.0,307231754.0
