row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,636.624,499.451,636624.0,499451.0
Thuế TNDN trích thiếu/(thừa) những năm trước,Thuế TNDN trích thiếu/(thừa) những năm trước,Thuế TNDN trích thiếu/(thừa) những năm trước,158.992,(4.647.050),158992.0,-4647050.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,68.518.150,34.499.060,68518150.0,34499060.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.313.766,30.351.461,69313766.0,30351461.0
