row_label_raw,row_label_full,Ngân hàng,Số cuối nămNgàn VND,Nguyên tệUSD,Thời hạn thanh toán,Lãi suất%/năm,"Tài sản thế chấp(TM số 10, 11 và 13)",numeric__Số cuối nămNgàn VND,numeric__Nguyên tệUSD,numeric__Thời hạn thanh toán,numeric__Lãi suất%/năm,"numeric__Tài sản thế chấp(TM số 10, 11 và 13)"
"BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định","BIDV, Chi nhánh Bình Định",,,,,
Khoản vay ngày 18 tháng2 năm 2013 (*),"BIDV, Chi nhánh Bình Định > Khoản vay ngày 18 tháng2 năm 2013 (*)",Khoản vay ngày 18 tháng2 năm 2013 (*),565.662.817,24.777.920,Từ ngày 25 tháng 3 năm2021 đếnngày 25tháng 12năm 2026,"Lãi suất huy động tiết kiệm của BIDV bằng USD kỳ hạn 12 tháng trả lãi sau +5,00%/năm(2019: 6,70 -7,00)","Quyền sử dụng đất của 37 căn hộ cao cấp thuộc block A,B và C tại Khu căn hộ cao cấp HAGL tọa lạc tại Số 40, Đường Hùng Vương, Thành phố Buôn Ma Thuột, Tĩnh Đắk Lắk, Việt Nam thuộc sở hữu của Hoàng Anh Đắk Lắk; 119 căn hộ thuộc cao ốc văn phòng và nhà ở cao cấp HAGL tại Số 6, Đường Hoàng Văn Thụ, Thành phố Pleiku, Tĩnh Gia Lai, Việt Nam thuộc sở hữu của HAG; Nhà máy đá Granit HAGL tại Dọc Quốc lộ 14, Xã ba Băng, Huyện Đắk Đoa, Tĩnh Gia Lai, Việt Nam thuộc sở hữu của HAG; Quyền sử dụng đất tại Phường Phù Đồng, Thành phố Pleiku, Tĩnh Gia Lai, Việt Nam với diện tích 6.993,2 m2 thuộc sở hữu của HAG; Quyền sử dụng và khai thác 4.733,01 ha cao su và 3.155,79 ha cọ đầu tại Tĩnh Attapeu, Lào thuộc sở hữu của Hoàng Anh Attapeu.",565662817.0,24777920.0,,,
TỔNG CỘNG,"BIDV, Chi nhánh Bình Định > TỔNG CỘNG",TỔNG CỘNG,1.877.239.318,,,,,1877239318.0,,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,"BIDV, Chi nhánh Bình Định > Trong đó:Vay dài hạnVay dài hạn đến hạn trả",Trong đó:Vay dài hạnVay dài hạn đến hạn trả,1.289.714.877587.524.441,,,,,1.2897148775875244e+18,,,,
