row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Nguyễn Đức Quang,Ông Nguyễn Đức Quang,Ông Nguyễn Đức Quang,Trường ban,
Ông Đăng Công Trực,Ông Đăng Công Trực,Ông Đăng Công Trực,Thành viên,
Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Ông Phạm Ngọc Châu,Thành viên,
