row_label_raw,row_label_full,Ngân hàng,Số cuối nămNgàn VND,Nguyên tệ > Ngàn LAK,Nguyên tệ > USD,Thời hạn thanh toán,Lãi suất%/năm,"Tài sản thể chấp(TM số 10, 11 và 13)",numeric__Số cuối nămNgàn VND,numeric__Nguyên tệ > Ngàn LAK,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán,numeric__Lãi suất%/năm,"numeric__Tài sản thể chấp(TM số 10, 11 và 13)"
"Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)","Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo)",,,,,,
Khoản vay ngày 9 tháng 7 năm 2015 (*),"Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo) > Khoản vay ngày 9 tháng 7 năm 2015 (*)",Khoản vay ngày 9 tháng 7 năm 2015 (*),176.886.768,-,7.748.231,Từ ngày 25 tháng1 năm 2020 đếnngày 25 tháng 10 năm 2022,"10,00","Quyền sử dụng 3 lô đất với tổngdiện tích 1.001,78 ha tại Huyện Laman, TĩnhSekong, Lào và toàn bộ tài sản trên đất thuộcdự án nuôi bò và đàn bò nhập khẩu trị giáđảm bảo 26.460.000 USD thuộc sở hữu củaHoàng Anh - Quang Minh; Giá trị toàn bộ tàisản trên đất là vườn cây cao su diện tích420,91 ha tại Huyện Laman, Sêkong, Làothuộc sở hữu của Công ty TNHH Cổngnghiệp và Nông nghiệp Cao su Hoàng Anh -Quang Minh.",176886768.0,,7748231.0,,10.0,
Khoản vay ngày 25 tháng11 năm 2015,"Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo) > Khoản vay ngày 25 tháng11 năm 2015",Khoản vay ngày 25 tháng11 năm 2015,62.964.514,-,2.758.056,Từ ngày 25 tháng2 năm 2020 đếnngày 25 tháng11 năm 2020,"10,00","Tất cả các dụng cụ xây dựng, vật tư máy mócphục vụ cho dự án xây dựng nhà máy chếbiến cọ đầu phát sinh sau khi bổ vốn đầu tưthuộc sở hữu của Hoàng Anh Attapeu.",62964514.0,,2758056.0,,10.0,
TỔNG CỘNG,"Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo) > TỔNG CỘNG",TỔNG CỘNG,822.882.246,,,,,,822882246.0,,,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,"Laos - Viet Bank, Chi nhánh Attapeu (tiếp theo) > Trong đó:Vay dài hạnVay dài hạn đến hạn trả",Trong đó:Vay dài hạnVay dài hạn đến hạn trả,564.430.731258.451.515,,,,,,5.644307312584515e+17,,,,,
