row_label_raw,row_label_full,Chỉ tiêu,An Giang,Đồng Tháp,Địa bàn khác,Tổng cộng,An Giang_1,Đồng Tháp_1,Địa bàn khác_1,Tổng cộng_1,numeric__An Giang,numeric__Đồng Tháp,numeric__Địa bàn khác,numeric__Tổng cộng,numeric__An Giang_1,numeric__Đồng Tháp_1,numeric__Địa bàn khác_1,numeric__Tổng cộng_1
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,3.895.352.772.027,7.591.873.742.387,428.612.382.501,11.915.838.896.915,2.917.591.552.400,660.581.778.793,1.965.540.101.214,5.543.713.432.407,3895352772027.0,7591873742387.0,428612382501.0,11915838896915.0,2917591552400.0,660581778793.0,1965540101214.0,5543713432407.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,59.620.890.895,,,,67.079.338.597,,,,59620890895.0,,,,67079338597.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,3.895.352.772.027,7.591.873.742.387,428.612.382.501,11.975.459.787.810,2.917.591.552.400,660.581.778.793,1.965.540.101.214,5.610.792.771.004,3895352772027.0,7591873742387.0,428612382501.0,11975459787810.0,2917591552400.0,660581778793.0,1965540101214.0,5610792771004.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,340.462.702.951,1.458.598.864.543,312.714.943.701,2.111.776.511.195,718.183.815.733,732.864.147.869,353.702.242.229,1.804.750.205.831,340462702951.0,1458598864543.0,312714943701.0,2111776511195.0,718183815733.0,732864147869.0,353702242229.0,1804750205831.0
Nợp phải trả không phân bổ,Nợp phải trả không phân bổ,Nợp phải trả không phân bổ,,,,4.126.290.520.395,,,,964.537.739.156,,,,4126290520395.0,,,,964537739156.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,340.462.702.951,1.458.598.864.543,312.714.943.701,6.238.067.031.590,718.183.815.733,732.864.147.869,353.702.242.229,2.769.287.944.987,340462702951.0,1458598864543.0,312714943701.0,6238067031590.0,718183815733.0,732864147869.0,353702242229.0,2769287944987.0
