row_label_raw,row_label_full,a) Ngân hạn,1.050.000.000,1.000.000.000,numeric__1.050.000.000,numeric__1.000.000.000
+ Phan Văn A (*),+ Phan Văn A (*),+ Phan Văn A (*),1.050.000.000,1.000.000.000,1050000000.0,1000000000.0
b) Dải hạn,b) Dải hạn,b) Dải hạn,,,,
Cộng,b) Dải hạn > Cộng,Cộng,1.050.000.000,1.000.000.000,1050000000.0,1000000000.0
