row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2018,01/01/2018,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2018,numeric__01/01/2018
200,200,200,B. TÀI SẢN DÀI HẠN,,5.008.424.950.053,1.868.831.641.365,,,5008424950053.0,1868831641365.0
210,210,210,1. Các khoản phải thu dài hạn,,13.142.624.133,6.192.390.629,,,13142624133.0,6192390629.0
211,211,211,1. Phải thu dài hạn của khách hàng,,,,,,,
212,211 > 212,212,2. Trá trước cho người bán dài hạn,,44.500.000,44.500.000,,,44500000.0,44500000.0
213,213,213,3. Vốn kinh doanh ở đơn vị trực thuộc,,,,,,,
214,214,214,4. Phải thu nội bộ dài hạn,,,,,,,
215,215,215,5. Phải thu về cho vay dài hạn,,,,,,,
216,215 > 216,216,6. Phải thu dài hạn khác,V.05,13.098.124.133,6.147.890.629,,,13098124133.0,6147890629.0
219,219,219,7. Dự phòng phải thu dài hạn khó đòi (*),,,,,,,
220,219 > 220,220,II. Tài sản cố định,,2.349.530.251.724,225.028.188.91,,,2349530251724.0,22502818891.0
221,219 > 221,221,1. Tài sản cố định hữu hình,V.08,784.118.449.843,169.317.035.7,,,784118449843.0,1693170357.0
222,219 > 222,222,- Nguyên giá,,1.129.710.798.709,274.776.080.64,,,1129710798709.0,27477608064.0
223,219 > 223,223,- Giá trị hao mòn luỹ kế (*),,(345.592.348.866),(105.459.044.909),,,-345592348866.0,-105459044909.0
224,219 > 224,224,2. Tài sản cố định thuê tài chính,V.09,302.500.369.361,12.232.211.000,,,302500369361.0,12232211000.0
225,219 > 225,225,- Nguyên giá,,336.374.248.979,12.232.211.000,,,336374248979.0,12232211000.0
226,219 > 226,226,- Giá trị hao mòn luỹ kế (*),,(33.873.879.618),,,,-33873879618.0,
227,219 > 227,227,3. Tài sản cố định vô hình,V.10,1.262.911.432.520,43.478.941.959,,,1262911432520.0,43478941959.0
228,219 > 228,228,- Nguyên giá,,1.286.681.594.124,43.782.344.360,,,1286681594124.0,43782344360.0
229,219 > 229,229,- Giá trị hao mòn luỹ kế (*),,(23.770.161.604),(303.402.401),,,-23770161604.0,-303402401.0
230,219 > 230,230,III. Bất động sản đầu tư,V.11,240.639.275.722,138.759.225.722,,,240639275722.0,138759225722.0
231,219 > 231,231,- Nguyên giá,,294.316.880.332,167.967.168.687,,,294316880332.0,167967168687.0
232,219 > 232,232,- Giá trị hao mòn luỹ kế (*),,(53.677.604.610),(29.207.942.965),,,-53677604610.0,-29207942965.0
240,219 > 240,240,IV. Tài sản dở dang dài hạn,V.08,838.061.894.958,98.399.177.688,,,838061894958.0,98399177688.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,,,,,,
242,241 > 242,242,2. Chi phí xây dựng cơ bản dở dang,,838.061.894.958,98.399.177.688,,,838061894958.0,98399177688.0
250,241 > 250,250,V. Đầu tư tài chính dài hạn,V.02,1.288.567.660.333,900.734.358.973,,,1288567660333.0,900734358973.0
251,251,251,1. Đầu tư vào công ty con,,,,,,,
252,251 > 252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,,871.459.601.752,,,,871459601752.0
253,251 > 253,253,3. Đầu tư góp vốn vào đơn vị khác,,2.000.000.000,25.660.000.000,,,2000000000.0,25660000000.0
254,251 > 254,254,4. Dự phòng đầu tư tài chính dài hạn (*),,(1.920.339.667),(1.495.242.779),,,-1920339667.0,-1495242779.0
255,251 > 255,255,5. Đầu tư nằm giữ đến ngày đáo hạn,,1.288.488.000.000,5.110.000.000,,,1288488000000.0,5110000000.0
260,251 > 260,260,V. Tài sản dài hạn khác,,278.483.243.183,499.718.299.662,,,278483243183.0,499718299662.0
261,251 > 261,261,1. Chi phí trả trước dài hạn,V.12,104.517.339.928,100.419.124.815,,,104517339928.0,100419124815.0
262,251 > 262,262,2. Tài sản thuế thu nhập hoãn lại,,7.995.635.528,13.124.354.610,,,7995635528.0,13124354610.0
263,263,263,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",,,,,,,
268,268,268,4. Tài sản dài hạn khác,,,,,,,
269,268 > 269,269,5. Lợi thế thương mại,V.12,165.970.267.727,386.174.820.237,,,165970267727.0,386174820237.0
270,268 > 270,270,TỔNG CỘNG TÀI SẢN,,11.975.459.787.810,5.610.792.771.004,,,11975459787810.0,5610792771004.0
